date,month_year,average_price,total_volume,total_bags,small_bags,large_bags,xlarge_bags,type,month,year,geography
6/12/2016,2016-06,1.87,30958.84,4142.73,359.21,3783.52,0,organic,6,2016,Seattle
6/12/2016,2016-06,1.04,357902.32,96169.98,73085.52,17292.79,5791.67,conventional,6,2016,South Carolina
6/12/2016,2016-06,1.31,9826.29,5484.99,3877.37,1607.62,0,organic,6,2016,South Carolina
6/12/2016,2016-06,0.85,6195284.67,1335078.27,964900.17,307836.87,62341.23,conventional,6,2016,South Central
6/12/2016,2016-06,1.11,120789.79,71816.74,63793.15,8023.59,0,organic,6,2016,South Central
6/12/2016,2016-06,1.07,3393712.37,1013489.54,641109.21,295047.83,77332.5,conventional,6,2016,Southeast
6/12/2016,2016-06,1.31,69103.23,36538.81,24093.3,12445.51,0,organic,6,2016,Southeast
6/12/2016,2016-06,0.99,93820.2,42266.87,37812.07,4447.33,7.47,conventional,6,2016,Spokane
6/12/2016,2016-06,1.89,2299.99,278.78,0,278.78,0,organic,6,2016,Spokane
6/12/2016,2016-06,0.92,251349.57,177313.57,139479.8,19315.86,18517.91,conventional,6,2016,St. Louis
6/12/2016,2016-06,1.72,8338.7,3981.02,3957.44,23.58,0,organic,6,2016,St. Louis
6/12/2016,2016-06,1.29,79669.3,32429.37,31259.37,0,1170,conventional,6,2016,Syracuse
6/12/2016,2016-06,1.49,2790.56,2656.46,1384.44,1272.02,0,organic,6,2016,Syracuse
6/12/2016,2016-06,1.23,311068.54,97287.73,57317.02,29525.43,10445.28,conventional,6,2016,Tampa
6/12/2016,2016-06,1.42,5150.78,3440,3390,50,0,organic,6,2016,Tampa
6/12/2016,2016-06,1.04,35580820,10147819.4,8039865.67,1796513.74,311439.99,conventional,6,2016,Total U.S.
6/12/2016,2016-06,1.45,975275.55,386800.81,279246.87,107553.94,0,organic,6,2016,Total U.S.
6/12/2016,2016-06,0.92,6216040.13,2322715.61,1528937.12,787095.9,6682.59,conventional,6,2016,West
6/12/2016,2016-06,1.6,183825.41,22310.87,11351.58,10959.29,0,organic,6,2016,West
6/12/2016,2016-06,0.82,916958.75,213895,110853.14,87748.53,15293.33,conventional,6,2016,West Tex/New Mexico
6/12/2016,2016-06,1.36,19518.92,3996.12,2191.79,1804.33,0,organic,6,2016,West Tex/New Mexico
6/19/16,2016-06,1.42,112817.51,20646.54,18526.59,389.95,1730,conventional,6,2016,Albany
6/19/16,2016-06,1.45,974.27,814.1,814.1,0,0,organic,6,2016,Albany
6/19/16,2016-06,0.78,692767.07,234417.14,148946.46,84045.68,1425,conventional,6,2016,Atlanta
6/19/16,2016-06,0.81,16577.89,9953.85,588.89,9364.96,0,organic,6,2016,Atlanta
6/19/16,2016-06,1.37,850692.3,211677.96,203569.59,3085.45,5022.92,conventional,6,2016,Baltimore/Washington
6/19/16,2016-06,1.75,16906.19,5449.48,4620.99,828.49,0,organic,6,2016,Baltimore/Washington
6/19/16,2016-06,0.7,129020.17,86206.38,86107.76,83.05,15.57,conventional,6,2016,Boise
6/19/16,2016-06,1.05,8908.04,4828.25,2003.1,2825.15,0,organic,6,2016,Boise
6/19/16,2016-06,1.32,649660.14,143632.17,141650.87,141.3,1840,conventional,6,2016,Boston
6/19/16,2016-06,1.53,11590.31,11000.37,9667.8,1332.57,0,organic,6,2016,Boston
6/19/16,2016-06,1.23,169756.02,87514.31,84829.31,0,2685,conventional,6,2016,Buffalo/Rochester
6/19/16,2016-06,1.72,7564.6,7316.01,4115.71,3200.3,0,organic,6,2016,Buffalo/Rochester
6/19/16,2016-06,1.06,6528056.18,1754229.47,1622056.72,101882.82,30289.93,conventional,6,2016,California
6/19/16,2016-06,1.57,196942.94,71027.27,70936.33,90.94,0,organic,6,2016,California
6/19/16,2016-06,1.21,238720.78,59636.49,52830.72,4841.6,1964.17,conventional,6,2016,Charlotte
6/19/16,2016-06,1.72,5073.77,1482.5,1475.83,6.67,0,organic,6,2016,Charlotte
6/19/16,2016-06,1.2,882074.39,103646.95,99766,1867.44,2013.51,conventional,6,2016,Chicago
6/19/16,2016-06,1.53,37650.61,2025,2025,0,0,organic,6,2016,Chicago
6/19/16,2016-06,0.91,311127.56,135924.78,25143.66,105248.43,5532.69,conventional,6,2016,Cincinnati/Dayton
6/19/16,2016-06,1.04,21910.54,10665.22,710.57,9954.65,0,organic,6,2016,Cincinnati/Dayton
6/19/16,2016-06,1.13,172220.11,55966.92,45124.02,6081.41,4761.49,conventional,6,2016,Columbus
6/19/16,2016-06,0.99,13064.09,6898.58,750.6,6147.98,0,organic,6,2016,Columbus
6/19/16,2016-06,0.87,1236820.38,291091.26,272250.37,12776.78,6064.11,conventional,6,2016,Dallas/Ft. Worth
6/19/16,2016-06,1.05,28277.44,17548.74,17132.19,416.55,0,organic,6,2016,Dallas/Ft. Worth
6/19/16,2016-06,1,791013.5,357270.37,96129.71,260598.95,541.71,conventional,6,2016,Denver
6/19/16,2016-06,1.52,24524.24,117.93,83.67,34.26,0,organic,6,2016,Denver
6/19/16,2016-06,1,442961.17,157872.13,130698.09,1731.45,25442.59,conventional,6,2016,Detroit
6/19/16,2016-06,1.03,24427.82,14427.17,880,13547.17,0,organic,6,2016,Detroit
6/19/16,2016-06,1.26,216299.96,64097.19,49222.23,4610.79,10264.17,conventional,6,2016,Grand Rapids
6/19/16,2016-06,1.67,2301.05,376.15,330,46.15,0,organic,6,2016,Grand Rapids
6/19/16,2016-06,1.1,3955098.89,1148603.63,804836.17,242409.56,101357.9,conventional,6,2016,Great Lakes
6/19/16,2016-06,1.23,160564.92,66806.13,17993.87,48812.26,0,organic,6,2016,Great Lakes
6/19/16,2016-06,1.26,267235.79,93170.5,86477.48,1092.3,5600.72,conventional,6,2016,Harrisburg/Scranton
6/19/16,2016-06,1.9,8174.73,7700.28,7112.85,587.43,0,organic,6,2016,Harrisburg/Scranton
6/19/16,2016-06,1.5,335704.35,76990.56,73922.77,882.79,2185,conventional,6,2016,Hartford/Springfield
6/19/16,2016-06,2.31,7083.46,3870.53,3870.53,0,0,organic,6,2016,Hartford/Springfield
6/19/16,2016-06,0.89,1153583.3,222759.79,139198.33,70961.46,12600,conventional,6,2016,Houston
6/19/16,2016-06,1.13,17848.83,8047.13,4002.17,4044.96,0,organic,6,2016,Houston
6/19/16,2016-06,1.13,193533.04,65841.38,34458.27,25319.68,6063.43,conventional,6,2016,Indianapolis
6/19/16,2016-06,1.37,4509.52,2422.12,1186.19,1235.93,0,organic,6,2016,Indianapolis
6/19/16,2016-06,0.94,226775.36,68201.62,23712.12,39989.5,4500,conventional,6,2016,Jacksonville
6/19/16,2016-06,1.71,3747.81,1233.33,1233.33,0,0,organic,6,2016,Jacksonville
6/19/16,2016-06,0.91,364254.89,112153,64076.41,47966.87,109.72,conventional,6,2016,Las Vegas
6/19/16,2016-06,1.52,13092.1,1318.23,563.36,754.87,0,organic,6,2016,Las Vegas
6/19/16,2016-06,0.9,3237847.21,1208191.22,1102265.57,80776.26,25149.39,conventional,6,2016,Los Angeles
6/19/16,2016-06,1.23,110087.71,58236.81,58189.62,47.19,0,organic,6,2016,Los Angeles
6/19/16,2016-06,1.09,98289.94,36192.16,13083.05,19034.42,4074.69,conventional,6,2016,Louisville
6/19/16,2016-06,0.85,5739.09,3682.85,150,3532.85,0,organic,6,2016,Louisville
6/19/16,2016-06,0.99,812334.69,155335.84,67085.44,74179.84,14070.56,conventional,6,2016,Miami/Ft. Lauderdale
6/19/16,2016-06,1.29,5180.22,4154.53,4144.53,10,0,organic,6,2016,Miami/Ft. Lauderdale
6/19/16,2016-06,1.16,3304967.62,869045.48,750464.94,81187.92,37392.62,conventional,6,2016,Midsouth
6/19/16,2016-06,1.36,112443.19,56497.7,26422.55,30075.15,0,organic,6,2016,Midsouth
6/19/16,2016-06,0.89,232084.2,76906.66,62256.8,13376.53,1273.33,conventional,6,2016,Nashville
6/19/16,2016-06,0.86,14368.37,8774.94,648.89,8126.05,0,organic,6,2016,Nashville
6/19/16,2016-06,0.97,293340.02,91292.41,70450.55,16416.86,4425,conventional,6,2016,New Orleans/Mobile
6/19/16,2016-06,1.25,4623.06,4109.69,4093.02,16.67,0,organic,6,2016,New Orleans/Mobile
6/19/16,2016-06,1.5,1372612.33,425716.37,366851.46,55746.88,3118.03,conventional,6,2016,New York
6/19/16,2016-06,2.26,37403.19,19348.27,18633.3,714.97,0,organic,6,2016,New York
6/19/16,2016-06,1.4,4506892.62,1269406.03,1164066.13,74863.78,30476.12,conventional,6,2016,Northeast
6/19/16,2016-06,1.9,116678.91,86215.62,75420.09,10795.53,0,organic,6,2016,Northeast
6/19/16,2016-06,1.26,485945.76,82803.11,80128.11,0,2675,conventional,6,2016,Northern New England
6/19/16,2016-06,1.42,10848.56,10699.81,10699.81,0,0,organic,6,2016,Northern New England
6/19/16,2016-06,0.97,454278.32,116438.74,52416.59,52961.59,11060.56,conventional,6,2016,Orlando
6/19/16,2016-06,1.51,6725.85,3716.66,3703.33,13.33,0,organic,6,2016,Orlando
6/19/16,2016-06,1.46,421529.12,143902.85,132625.62,8901.2,2376.03,conventional,6,2016,Philadelphia
6/19/16,2016-06,2.19,10778.24,5962.43,5110.25,852.18,0,organic,6,2016,Philadelphia
6/19/16,2016-06,0.62,1348891.94,247276.98,128068.93,119121.94,86.11,conventional,6,2016,Phoenix/Tucson
6/19/16,2016-06,1.69,17096.49,1823.41,483.99,1339.42,0,organic,6,2016,Phoenix/Tucson
6/19/16,2016-06,1.42,104127.89,41638.66,27767.25,12371.41,1500,conventional,6,2016,Pittsburgh
6/19/16,2016-06,1.43,7345.74,6556.19,6552.46,3.73,0,organic,6,2016,Pittsburgh
6/19/16,2016-06,0.87,2559002.86,529154.36,475718.48,41103.42,12332.46,conventional,6,2016,Plains
6/19/16,2016-06,1.63,57957.05,19942.68,14701.78,5240.9,0,organic,6,2016,Plains
6/19/16,2016-06,0.86,682680.66,339388.98,337166.84,1625.57,596.57,conventional,6,2016,Portland
6/19/16,2016-06,1.23,49843.09,15209.84,1979.12,13230.72,0,organic,6,2016,Portland
6/19/16,2016-06,1.12,313757.2,79905.38,78077.13,958.25,870,conventional,6,2016,Raleigh/Greensboro
6/19/16,2016-06,1.78,8904.41,4835.56,4322.81,512.75,0,organic,6,2016,Raleigh/Greensboro
6/19/16,2016-06,0.99,278178.65,72522.4,67694,83.4,4745,conventional,6,2016,Richmond/Norfolk
6/19/16,2016-06,1.2,9147.53,4097.7,1913.09,2184.61,0,organic,6,2016,Richmond/Norfolk
6/19/16,2016-06,1,158224.62,60996.11,57154.04,32.07,3810,conventional,6,2016,Roanoke
6/19/16,2016-06,1.18,9331.05,5124.42,1223.8,3900.62,0,organic,6,2016,Roanoke
6/19/16,2016-06,1.2,508036.18,55316.35,54341.35,0,975,conventional,6,2016,Sacramento
6/19/16,2016-06,2.13,7417.31,241.55,241.55,0,0,organic,6,2016,Sacramento
6/19/16,2016-06,0.98,573831.3,202555.08,183995.42,17443.27,1116.39,conventional,6,2016,San Diego
6/19/16,2016-06,1.46,20841.07,7703.27,7696.06,7.21,0,organic,6,2016,San Diego
6/19/16,2016-06,1.44,800921.02,87198.76,85053.17,1080.31,1065.28,conventional,6,2016,San Francisco
6/19/16,2016-06,2.31,26991.7,1662.07,1658.74,3.33,0,organic,6,2016,San Francisco
6/19/16,2016-06,0.97,677710.31,370666.14,369495.52,305.75,864.87,conventional,6,2016,Seattle
6/19/16,2016-06,1.75,40879.73,1136.76,332.71,804.05,0,organic,6,2016,Seattle
6/19/16,2016-06,0.97,451741.89,119394.34,85874.87,31652.8,1866.67,conventional,6,2016,South Carolina
6/19/16,2016-06,1.21,8957.97,4917.65,2757.33,2160.32,0,organic,6,2016,South Carolina
6/19/16,2016-06,0.89,6005535.29,1268950.14,1062854.49,167590.92,38504.73,conventional,6,2016,South Central
6/19/16,2016-06,1.14,113554.54,66587.48,56430.45,10157.03,0,organic,6,2016,South Central
6/19/16,2016-06,0.94,4665536.74,1257240.56,699685.23,498428.66,59126.67,conventional,6,2016,Southeast
6/19/16,2016-06,1.22,68218.09,38721.14,23160.93,15560.21,0,organic,6,2016,Southeast
6/19/16,2016-06,0.96,91554.79,41121.77,41041.12,56.29,24.36,conventional,6,2016,Spokane
6/19/16,2016-06,1.75,2952,7.58,7.58,0,0,organic,6,2016,Spokane
6/19/16,2016-06,0.95,254402.94,171480.26,139118.22,27583.68,4778.36,conventional,6,2016,St. Louis
6/19/16,2016-06,1.83,7924.1,3176.99,3176.99,0,0,organic,6,2016,St. Louis
6/19/16,2016-06,1.35,78211.73,30178.78,28498.78,0,1680,conventional,6,2016,Syracuse
6/19/16,2016-06,1.71,2581.34,2465.18,1246.65,1218.53,0,organic,6,2016,Syracuse
6/19/16,2016-06,0.98,497270.56,135373.56,68955.92,55517.64,10900,conventional,6,2016,Tampa
6/19/16,2016-06,1.36,6441.8,4553.34,4526.67,26.67,0,organic,6,2016,Tampa
6/19/16,2016-06,1.02,38489936.14,10515650.57,8223280.88,1975350.75,317018.94,conventional,6,2016,Total U.S.
6/19/16,2016-06,1.45,1071066.66,446835.88,302393.63,144442.25,0,organic,6,2016,Total U.S.
6/19/16,2016-06,0.86,6964845.92,2419020.89,1643598.7,767883.69,7538.5,conventional,6,2016,West
6/19/16,2016-06,1.49,244706.99,41037.83,17327.6,23710.23,0,organic,6,2016,West
6/19/16,2016-06,0.79,1048148.17,278538.5,167775.05,94639.29,16124.16,conventional,6,2016,West Tex/New Mexico
6/19/16,2016-06,1.37,18402.19,5105.51,2193.34,2912.17,0,organic,6,2016,West Tex/New Mexico
6/26/16,2016-06,1.5,133086.66,18469.39,16479.75,419.64,1570,conventional,6,2016,Albany
6/26/16,2016-06,1.53,1922.75,1759.88,1759.88,0,0,organic,6,2016,Albany
6/26/16,2016-06,0.85,606856.8,251715.31,199572.08,52123.23,20,conventional,6,2016,Atlanta
6/26/16,2016-06,0.92,16159.03,8755.17,1075.61,7679.56,0,organic,6,2016,Atlanta
6/26/16,2016-06,1.36,830072.5,209423.51,202616.05,3059.39,3748.07,conventional,6,2016,Baltimore/Washington
6/26/16,2016-06,1.89,20251.16,9001.09,7795.71,1205.38,0,organic,6,2016,Baltimore/Washington
6/26/16,2016-06,0.69,127961.84,88075.09,88025.14,34.45,15.5,conventional,6,2016,Boise
6/26/16,2016-06,1.26,5744.45,3570.86,678.82,2892.04,0,organic,6,2016,Boise
6/26/16,2016-06,1.33,626972.88,154262.7,151759.78,142.92,2360,conventional,6,2016,Boston
6/26/16,2016-06,1.6,12442.73,11953.39,10365.56,1587.83,0,organic,6,2016,Boston
6/26/16,2016-06,1.26,160806.44,84649.38,81949.38,0,2700,conventional,6,2016,Buffalo/Rochester
6/26/16,2016-06,1.78,5882.19,5606.69,3173.89,2432.8,0,organic,6,2016,Buffalo/Rochester
6/26/16,2016-06,1.03,6407277.49,1778214.36,1641400.92,107903.9,28909.54,conventional,6,2016,California
6/26/16,2016-06,1.51,204392.39,66646.18,66565.39,80.79,0,organic,6,2016,California
6/26/16,2016-06,1.28,200520.74,56511.83,52290.98,3210.85,1010,conventional,6,2016,Charlotte
6/26/16,2016-06,1.59,7034.66,3204.67,3198,6.67,0,organic,6,2016,Charlotte
6/26/16,2016-06,1.18,860170.92,120603.83,115880.76,457.23,4265.84,conventional,6,2016,Chicago
6/26/16,2016-06,1.8,27771.37,2081.12,2081.12,0,0,organic,6,2016,Chicago
6/26/16,2016-06,0.92,280229.89,104203.73,24577.2,75549.11,4077.42,conventional,6,2016,Cincinnati/Dayton
6/26/16,2016-06,1.02,19243.4,9719.52,767.81,8951.71,0,organic,6,2016,Cincinnati/Dayton
6/26/16,2016-06,1.04,201923.72,54316.38,45985.7,4847.72,3482.96,conventional,6,2016,Columbus
6/26/16,2016-06,1.1,8491.02,4087.67,698.81,3388.86,0,organic,6,2016,Columbus
6/26/16,2016-06,0.85,1277488.6,320008.05,298365.1,7080.82,14562.13,conventional,6,2016,Dallas/Ft. Worth
6/26/16,2016-06,1.04,30776.67,18995.57,18776.65,218.92,0,organic,6,2016,Dallas/Ft. Worth
6/26/16,2016-06,0.98,773677.84,360827.76,146703.58,213090.85,1033.33,conventional,6,2016,Denver
6/26/16,2016-06,1.52,19132.38,111.65,94.98,16.67,0,organic,6,2016,Denver
6/26/16,2016-06,1.13,344391.38,120187.76,101180.43,242.82,18764.51,conventional,6,2016,Detroit
6/26/16,2016-06,1.26,18307.22,8710.92,1000.2,7710.72,0,organic,6,2016,Detroit
6/26/16,2016-06,1.26,183547.1,61911.52,49679.16,4816.94,7415.42,conventional,6,2016,Grand Rapids
6/26/16,2016-06,1.38,2515.91,487.65,440,47.65,0,organic,6,2016,Grand Rapids
6/26/16,2016-06,1.13,3643417.33,1048239.45,778315.95,180042.48,89881.02,conventional,6,2016,Great Lakes
6/26/16,2016-06,1.34,129807.8,54707.62,20982.99,33724.63,0,organic,6,2016,Great Lakes
6/26/16,2016-06,1.24,277479.27,97171.9,91756.81,984.7,4430.39,conventional,6,2016,Harrisburg/Scranton
6/26/16,2016-06,1.9,6794.88,6234.63,5439.35,795.28,0,organic,6,2016,Harrisburg/Scranton
6/26/16,2016-06,1.41,329620.35,80495.2,77811.88,318.32,2365,conventional,6,2016,Hartford/Springfield
6/26/16,2016-06,2.32,7355.55,4014.44,4014.44,0,0,organic,6,2016,Hartford/Springfield
6/26/16,2016-06,0.88,1186692.39,270448.4,165598.46,86483.27,18366.67,conventional,6,2016,Houston
6/26/16,2016-06,1.32,14968.56,5544.26,4949.96,594.3,0,organic,6,2016,Houston
6/26/16,2016-06,1.15,183555.06,63686.28,41778.41,16248.62,5659.25,conventional,6,2016,Indianapolis
6/26/16,2016-06,1.39,4164.06,2286.33,1288.33,998,0,organic,6,2016,Indianapolis
6/26/16,2016-06,1.19,159128.77,51513.13,24644.39,23012.91,3855.83,conventional,6,2016,Jacksonville
6/26/16,2016-06,1.72,3794.29,1213.33,1213.33,0,0,organic,6,2016,Jacksonville
6/26/16,2016-06,0.94,352406.76,135793.38,88463.16,47330.22,0,conventional,6,2016,Las Vegas
6/26/16,2016-06,1.56,13868.58,3257.24,669.63,2587.61,0,organic,6,2016,Las Vegas
6/26/16,2016-06,0.85,3258184.45,1201140.23,1091515.32,84463.35,25161.56,conventional,6,2016,Los Angeles
6/26/16,2016-06,1.18,112304.11,54501.15,54443.32,57.83,0,organic,6,2016,Los Angeles
6/26/16,2016-06,1.06,98077.6,35166.16,16663.76,15457.04,3045.36,conventional,6,2016,Louisville
6/26/16,2016-06,1.24,3244.63,1489.86,123.33,1366.53,0,organic,6,2016,Louisville
6/26/16,2016-06,1.25,540206.17,125821.73,78005.81,32132.03,15683.89,conventional,6,2016,Miami/Ft. Lauderdale
6/26/16,2016-06,1.39,4836.08,3246.67,3226.67,20,0,organic,6,2016,Miami/Ft. Lauderdale
6/26/16,2016-06,1.17,3095673.83,831799.55,740396.18,58981.95,32421.42,conventional,6,2016,Midsouth
6/26/16,2016-06,1.51,106015.19,51669.19,29798.55,21870.64,0,organic,6,2016,Midsouth
6/26/16,2016-06,0.98,195471.62,69593.43,60658.88,8683.16,251.39,conventional,6,2016,Nashville
6/26/16,2016-06,1.18,9785.03,4337,82.22,4254.78,0,organic,6,2016,Nashville
6/26/16,2016-06,1.05,267116.01,91800.89,73510.29,9280.6,9010,conventional,6,2016,New Orleans/Mobile
6/26/16,2016-06,1.3,4842.27,4141.84,4118.51,23.33,0,organic,6,2016,New Orleans/Mobile
6/26/16,2016-06,1.2,1622151.78,445055.77,385977.77,56319.65,2758.35,conventional,6,2016,New York
6/26/16,2016-06,2.23,38645.77,20113.2,18563.31,1549.89,0,organic,6,2016,New York
6/26/16,2016-06,1.28,4840949.87,1343840.97,1233605.4,78613.54,31622.03,conventional,6,2016,Northeast
6/26/16,2016-06,1.91,115923.75,84574.83,74389.86,10184.97,0,organic,6,2016,Northeast
6/26/16,2016-06,1.28,497816.81,89862.21,85807.21,0,4055,conventional,6,2016,Northern New England
6/26/16,2016-06,1.46,12472.06,12321.16,12321.16,0,0,organic,6,2016,Northern New England
6/26/16,2016-06,1.18,333568.95,114109.61,68453.99,35165.62,10490,conventional,6,2016,Orlando
6/26/16,2016-06,1.64,6955.34,2876.66,2863.33,13.33,0,organic,6,2016,Orlando
6/26/16,2016-06,1.24,478874.92,163240.86,150878.19,9866.32,2496.35,conventional,6,2016,Philadelphia
6/26/16,2016-06,2.16,9455.24,4882.28,3661.8,1220.48,0,organic,6,2016,Philadelphia
6/26/16,2016-06,0.6,1360168.72,265101.28,151847.82,113195.13,58.33,conventional,6,2016,Phoenix/Tucson
6/26/16,2016-06,1.66,13866.31,2915.41,647.76,2267.65,0,organic,6,2016,Phoenix/Tucson
6/26/16,2016-06,1.39,110772.26,48494.33,32965.11,13454.22,2075,conventional,6,2016,Pittsburgh
6/26/16,2016-06,1.48,5570.89,4769.45,4769.45,0,0,organic,6,2016,Pittsburgh
6/26/16,2016-06,1.03,2101835.6,560802.66,510422.91,25086.66,25293.09,conventional,6,2016,Plains
6/26/16,2016-06,1.63,52284.1,22994.22,16106.91,6887.31,0,organic,6,2016,Plains
6/26/16,2016-06,0.92,662145.29,343858.09,340794.03,1498.14,1565.92,conventional,6,2016,Portland
6/26/16,2016-06,1.42,36278.04,13091.46,109.42,12982.04,0,organic,6,2016,Portland
6/26/16,2016-06,1.12,297550.9,80183.31,77775.85,657.46,1750,conventional,6,2016,Raleigh/Greensboro
6/26/16,2016-06,1.72,9221.49,5131.6,4326.78,804.82,0,organic,6,2016,Raleigh/Greensboro
6/26/16,2016-06,1,259281.86,66404.42,61487.49,26.93,4890,conventional,6,2016,Richmond/Norfolk
6/26/16,2016-06,1.19,9200.04,4288.54,1732.8,2555.74,0,organic,6,2016,Richmond/Norfolk
6/26/16,2016-06,1.02,141407.11,51531.2,48166.61,4.59,3360,conventional,6,2016,Roanoke
6/26/16,2016-06,1.19,9043.11,5145.46,1193.98,3951.48,0,organic,6,2016,Roanoke
6/26/16,2016-06,1.25,464446.2,67435.85,66812.24,0,623.61,conventional,6,2016,Sacramento
6/26/16,2016-06,1.79,9617.62,591.46,591.46,0,0,organic,6,2016,Sacramento
6/26/16,2016-06,0.89,595917.64,207713.96,189495.73,17484.47,733.76,conventional,6,2016,San Diego
6/26/16,2016-06,1.52,20209.95,5712.55,5690.76,21.79,0,organic,6,2016,San Diego
6/26/16,2016-06,1.5,749554.87,88588.13,86438.13,1044.44,1105.56,conventional,6,2016,San Francisco
6/26/16,2016-06,2.21,29535.82,2008.03,2004.7,3.33,0,organic,6,2016,San Francisco
6/26/16,2016-06,1.03,638550.37,360183.22,359260.77,313.9,608.55,conventional,6,2016,Seattle
6/26/16,2016-06,1.74,41165.72,7834.75,196.26,7638.49,0,organic,6,2016,Seattle
6/26/16,2016-06,1.07,367778.6,108883.96,90996.76,17790.53,96.67,conventional,6,2016,South Carolina
6/26/16,2016-06,1.24,12445.56,7771.24,5690.33,2080.91,0,organic,6,2016,South Carolina
6/26/16,2016-06,0.89,6046264.46,1477093.31,1226901.91,190503.41,59687.99,conventional,6,2016,South Central
6/26/16,2016-06,1.17,114148.17,66595.53,61928.4,4667.13,0,organic,6,2016,South Central
6/26/16,2016-06,1.09,3619364.21,1184384.67,850211.6,280635.29,53537.78,conventional,6,2016,Southeast
6/26/16,2016-06,1.31,71367.79,36670.47,22878.16,13792.31,0,organic,6,2016,Southeast
6/26/16,2016-06,1.02,90301.82,44035.66,44033.23,0,2.43,conventional,6,2016,Spokane
6/26/16,2016-06,1.76,3011.21,540.26,22.65,517.61,0,organic,6,2016,Spokane
6/26/16,2016-06,0.97,236899.58,155220.99,126591.94,14354.3,14274.75,conventional,6,2016,St. Louis
6/26/16,2016-06,1.74,7231.64,3646.62,3646.62,0,0,organic,6,2016,St. Louis
6/26/16,2016-06,1.43,84340.47,29857.83,28352.83,0,1505,conventional,6,2016,Syracuse
6/26/16,2016-06,1.68,2132.15,2028.45,1317.67,710.78,0,organic,6,2016,Syracuse
6/26/16,2016-06,1.16,361181.98,129449.88,88532.88,31127,9790,conventional,6,2016,Tampa
6/26/16,2016-06,1.5,5867.74,3393.33,3370,23.33,0,organic,6,2016,Tampa
6/26/16,2016-06,1.04,36617023.79,10773127.59,8834969.52,1609568.98,328589.09,conventional,6,2016,Total U.S.
6/26/16,2016-06,1.5,1007378.78,438431.87,310467.62,127964.25,0,organic,6,2016,Total U.S.
6/26/16,2016-06,0.87,6862241.03,2548752.65,1853714.65,687801.75,7236.25,conventional,6,2016,West
6/26/16,2016-06,1.56,213439.57,54573.81,17817.37,36756.44,0,organic,6,2016,West
6/26/16,2016-06,0.8,1028845.61,346014.18,243993.8,95170.94,6849.44,conventional,6,2016,West Tex/New Mexico
6/26/16,2016-06,1.38,21667.76,9936.85,4803.33,5133.52,0,organic,6,2016,West Tex/New Mexico
